-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 
Location: Latitude  48.7672   Longitude 11.5064 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 449.8 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/hour) 
PS                    MERRA-2 Surface Pressure (kPa) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,PRECTOTCORR,PS,WS50M
2022,4,9,8,236.59,0.11,95.55,9.54
2022,4,9,9,359.28,0.08,95.63,9.97
2022,4,9,10,402.73,0.05,95.68,9.84
2022,4,9,11,447.01,0.04,95.7,9.68
2022,4,9,12,559.05,0.04,95.73,9.63
2022,4,9,13,467.3,0.04,95.76,9.77
2022,4,9,14,499.73,0.04,95.79,9.89
2022,4,9,15,409.75,0.03,95.84,9.76
2022,4,9,16,240.52,0.01,95.87,9.39
2022,4,9,17,140.87,0.0,95.89,8.58
2022,4,9,18,34.24,0.0,95.93,7.69
2022,4,9,19,0.0,0.0,96.01,7.26
2022,4,9,20,0.0,0.0,96.07,7.2
2022,4,9,21,0.0,0.0,96.13,7.47
2022,4,9,22,0.0,0.0,96.2,7.81
2022,4,9,23,0.0,0.0,96.25,7.86
2022,4,10,0,0.0,0.01,96.29,7.7
2022,4,10,1,0.0,0.01,96.3,7.38
2022,4,10,2,0.0,0.01,96.31,7.29
2022,4,10,3,0.0,0.01,96.32,6.84
2022,4,10,4,0.0,0.01,96.36,6.44
2022,4,10,5,0.0,0.0,96.42,6.14
2022,4,10,6,63.73,0.0,96.49,5.93
2022,4,10,7,180.95,0.0,96.55,6.53
2022,4,10,8,346.95,0.01,96.61,7.73
2022,4,10,9,416.83,0.02,96.64,8.05
2022,4,10,10,489.4,0.02,96.64,8.02
2022,4,10,11,434.09,0.02,96.65,8.1
2022,4,10,12,446.6,0.02,96.66,7.98
2022,4,10,13,455.15,0.02,96.67,7.89
2022,4,10,14,409.82,0.02,96.67,7.67
2022,4,10,15,314.58,0.02,96.66,7.1
2022,4,10,16,204.53,0.01,96.65,6.49
2022,4,10,17,114.23,0.0,96.66,5.39
2022,4,10,18,28.22,0.0,96.69,4.28
2022,4,10,19,0.0,0.0,96.73,3.56
2022,4,10,20,0.0,0.0,96.76,2.99
2022,4,10,21,0.0,0.0,96.78,2.55
2022,4,10,22,0.0,0.0,96.78,1.99
2022,4,10,23,0.0,0.0,96.76,1.21
2022,4,11,0,0.0,0.0,96.76,0.82
2022,4,11,1,0.0,0.0,96.74,1.25
2022,4,11,2,0.0,0.0,96.73,1.93
2022,4,11,3,0.0,0.0,96.72,2.62
2022,4,11,4,0.0,0.0,96.7,3.35
2022,4,11,5,0.0,0.0,96.68,4.24
2022,4,11,6,82.53,0.0,96.67,4.95
2022,4,11,7,249.8,0.0,96.67,4.25
2022,4,11,8,434.12,0.0,96.68,5.07
2022,4,11,9,596.46,0.0,96.67,5.07
2022,4,11,10,717.8,0.0,96.64,4.74
2022,4,11,11,778.51,0.0,96.59,4.6
2022,4,11,12,812.02,0.0,96.53,4.52
2022,4,11,13,726.87,0.0,96.46,4.4
2022,4,11,14,666.65,0.0,96.39,4.17
2022,4,11,15,515.95,0.0,96.35,3.74
2022,4,11,16,357.69,0.0,96.33,3.47
2022,4,11,17,192.52,0.0,96.33,3.91
2022,4,11,18,41.41,0.0,96.34,5.18
2022,4,11,19,0.0,0.0,96.37,6.44
2022,4,11,20,0.0,0.0,96.39,7.13
2022,4,11,21,0.0,0.0,96.38,7.3
2022,4,11,22,0.0,0.0,96.38,7.12
2022,4,11,23,0.0,0.0,96.37,6.84
2022,4,12,0,0.0,0.0,96.34,6.7
2022,4,12,1,0.0,0.0,96.32,6.75
2022,4,12,2,0.0,0.0,96.3,6.98
2022,4,12,3,0.0,0.0,96.29,7.21
2022,4,12,4,0.0,0.0,96.29,7.26
2022,4,12,5,7.54,0.0,96.31,7.1
2022,4,12,6,71.06,0.0,96.32,6.21
2022,4,12,7,245.36,0.0,96.33,4.77
2022,4,12,8,406.24,0.0,96.32,4.55
2022,4,12,9,559.17,0.0,96.3,5.8
2022,4,12,10,655.32,0.0,96.28,5.68
2022,4,12,11,733.43,0.0,96.25,5.33
2022,4,12,12,733.34,0.0,96.22,4.9
2022,4,12,13,684.26,0.0,96.2,4.5
2022,4,12,14,582.38,0.0,96.17,4.35
2022,4,12,15,397.2,0.0,96.12,4.49
2022,4,12,16,275.26,0.0,96.1,4.84
2022,4,12,17,143.63,0.0,96.08,5.32
2022,4,12,18,31.3,0.0,96.09,6.15
2022,4,12,19,0.0,0.0,96.13,6.74
2022,4,12,20,0.0,0.0,96.16,7.09
2022,4,12,21,0.0,0.0,96.16,7.21
2022,4,12,22,0.0,0.0,96.16,6.85
2022,4,12,23,0.0,0.0,96.18,5.97
2022,4,13,0,0.0,0.02,96.21,4.44
2022,4,13,1,0.0,0.05,96.23,2.73
2022,4,13,2,0.0,0.07,96.24,1.72
2022,4,13,3,0.0,0.04,96.23,2.67
2022,4,13,4,0.0,0.01,96.21,4.02
2022,4,13,5,7.45,0.0,96.22,5.11
2022,4,13,6,71.71,0.0,96.25,5.39
2022,4,13,7,225.32,0.0,96.29,3.9
2022,4,13,8,391.62,0.0,96.32,2.78
2022,4,13,9,530.56,0.0,96.34,2.79
2022,4,13,10,636.62,0.0,96.36,2.83
2022,4,13,11,666.23,0.0,96.34,2.8
2022,4,13,12,741.02,0.0,96.33,2.84
2022,4,13,13,650.32,0.0,96.3,3.01
2022,4,13,14,563.54,0.0,96.28,3.28
2022,4,13,15,442.42,0.0,96.27,3.65
2022,4,13,16,310.82,0.0,96.27,4.01
2022,4,13,17,159.01,0.0,96.27,4.22
2022,4,13,18,37.09,0.0,96.28,4.4
2022,4,13,19,0.0,0.0,96.31,4.48
2022,4,13,20,0.0,0.0,96.33,4.4
2022,4,13,21,0.0,0.0,96.33,4.17
2022,4,13,22,0.0,0.0,96.33,3.8
2022,4,13,23,0.0,0.0,96.33,3.41
2022,4,14,0,0.0,0.0,96.32,3.14
2022,4,14,1,0.0,0.0,96.31,2.91
2022,4,14,2,0.0,0.0,96.32,2.58
2022,4,14,3,0.0,0.0,96.33,1.96
2022,4,14,4,0.0,0.0,96.36,1.04
2022,4,14,5,7.23,0.0,96.38,0.47
2022,4,14,6,75.73,0.0,96.4,1.65
2022,4,14,7,224.27,0.0,96.43,2.41
2022,4,14,8,355.55,0.0,96.46,2.41
2022,4,14,9,481.62,0.0,96.48,2.43
2022,4,14,10,588.77,0.0,96.5,2.37
2022,4,14,11,660.48,0.0,96.5,2.44
2022,4,14,12,695.94,0.0,96.49,2.58
2022,4,14,13,717.14,0.0,96.48,2.85
2022,4,14,14,629.98,0.0,96.48,3.2
2022,4,14,15,502.24,0.0,96.49,3.62
2022,4,14,16,334.09,0.0,96.5,4.15
2022,4,14,17,176.71,0.0,96.53,5.13
2022,4,14,18,41.42,0.01,96.57,6.66
2022,4,14,19,0.0,0.0,96.63,7.75
2022,4,14,20,0.0,0.01,96.69,7.77
2022,4,14,21,0.0,0.02,96.73,7.57
2022,4,14,22,0.0,0.04,96.76,7.27
2022,4,14,23,0.0,0.07,96.78,6.78
2022,4,15,0,0.0,0.11,96.79,6.09
2022,4,15,1,0.0,0.16,96.8,5.46
2022,4,15,2,0.0,0.2,96.82,5.11
2022,4,15,3,0.0,0.23,96.83,4.81
2022,4,15,4,0.0,0.2,96.86,4.37
2022,4,15,5,6.98,0.1,96.9,3.75
2022,4,15,6,77.09,0.04,96.93,2.9
2022,4,15,7,202.09,0.02,96.97,2.53
2022,4,15,8,367.7,0.07,97.01,3.39
2022,4,15,9,502.97,0.06,97.02,4.14
2022,4,15,10,602.7,0.03,97.03,4.76
2022,4,15,11,546.59,0.01,97.01,5.3
2022,4,15,12,558.46,0.01,96.99,5.89
2022,4,15,13,558.11,0.0,96.95,6.45
2022,4,15,14,522.27,0.0,96.92,6.98
2022,4,15,15,447.09,0.0,96.9,7.54
2022,4,15,16,273.36,0.0,96.93,8.06
2022,4,15,17,148.42,0.0,96.97,8.33
2022,4,15,18,43.76,0.0,97.04,8.46
2022,4,15,19,0.0,0.0,97.12,8.54
2022,4,15,20,0.0,0.0,97.18,8.25
2022,4,15,21,0.0,0.0,97.22,7.71
2022,4,15,22,0.0,0.0,97.25,7.18
2022,4,15,23,0.0,0.0,97.27,6.73
2022,4,16,0,0.0,0.0,97.29,6.55
2022,4,16,1,0.0,0.0,97.3,6.1
2022,4,16,2,0.0,0.01,97.3,5.87
2022,4,16,3,0.0,0.01,97.32,5.93
2022,4,16,4,0.0,0.01,97.33,5.92
2022,4,16,5,8.93,0.01,97.35,6.11
2022,4,16,6,76.62,0.0,97.37,6.25
2022,4,16,7,104.23,0.0,97.38,6.58
2022,4,16,8,170.22,0.0,97.41,6.52
2022,4,16,9,255.82,0.01,97.44,6.56
2022,4,16,10,286.57,0.0,97.46,6.75
2022,4,16,11,369.3,0.0,97.48,7.0
2022,4,16,12,498.84,0.0,97.48,7.31
2022,4,16,13,591.05,0.0,97.48,7.5
2022,4,16,14,575.73,0.0,97.48,7.72
2022,4,16,15,505.88,0.0,97.48,7.93
2022,4,16,16,369.66,0.0,97.5,8.19
2022,4,16,17,220.26,0.0,97.54,8.33
2022,4,16,18,58.26,0.0,97.59,7.88
2022,4,16,19,0.0,0.0,97.65,7.79
2022,4,16,20,0.0,0.0,97.71,7.64
2022,4,16,21,0.0,0.0,97.73,7.32
2022,4,16,22,0.0,0.0,97.73,7.11
2022,4,16,23,0.0,0.0,97.72,6.9
2022,4,17,0,0.0,0.0,97.7,6.53
2022,4,17,1,0.0,0.0,97.68,6.12
2022,4,17,2,0.0,0.0,97.64,5.91
2022,4,17,3,0.0,0.0,97.6,5.8
2022,4,17,4,0.0,0.0,97.56,5.51
2022,4,17,5,10.34,0.0,97.54,5.1
2022,4,17,6,115.07,0.0,97.53,4.24
2022,4,17,7,280.2,0.0,97.52,3.16
2022,4,17,8,451.3,0.0,97.49,4.68
2022,4,17,9,587.74,0.0,97.44,5.43
2022,4,17,10,757.12,0.0,97.38,5.67
2022,4,17,11,808.27,0.0,97.31,5.66
2022,4,17,12,770.03,0.0,97.24,5.67
2022,4,17,13,700.63,0.0,97.17,5.76
2022,4,17,14,628.21,0.0,97.09,5.93
2022,4,17,15,502.47,0.0,97.03,6.26
2022,4,17,16,391.89,0.0,96.97,6.63
2022,4,17,17,218.26,0.0,96.95,6.75
2022,4,17,18,58.7,0.0,96.93,6.82
2022,4,17,19,0.0,0.0,96.93,7.23
2022,4,17,20,0.0,0.0,96.93,7.38
2022,4,17,21,0.0,0.0,96.92,7.35
2022,4,17,22,0.0,0.0,96.9,7.31
2022,4,17,23,0.0,0.0,96.87,7.22
2022,4,18,0,0.0,0.0,96.84,7.07
2022,4,18,1,0.0,0.0,96.78,6.66
2022,4,18,2,0.0,0.0,96.74,6.17
2022,4,18,3,0.0,0.0,96.71,5.77
2022,4,18,4,0.0,0.0,96.68,5.51
2022,4,18,5,12.15,0.0,96.66,5.27
2022,4,18,6,126.69,0.0,96.65,4.66
2022,4,18,7,313.73,0.0,96.65,3.21
2022,4,18,8,477.04,0.0,96.63,4.09
2022,4,18,9,631.19,0.0,96.6,4.36
2022,4,18,10,750.8,0.0,96.56,3.98
2022,4,18,11,814.7,0.0,96.52,3.66
2022,4,18,12,799.12,0.0,96.47,3.47
2022,4,18,13,760.49,0.0,96.41,3.42
2022,4,18,14,685.8,0.0,96.34,3.38
2022,4,18,15,536.83,0.0,96.29,3.35
2022,4,18,16,361.77,0.0,96.25,3.26
2022,4,18,17,200.0,0.0,96.23,3.15
2022,4,18,18,56.38,0.0,96.22,3.03
2022,4,18,19,0.0,0.0,96.24,2.94
2022,4,18,20,0.0,0.0,96.25,2.82
2022,4,18,21,0.0,0.0,96.23,2.59
2022,4,18,22,0.0,0.0,96.2,2.31
2022,4,18,23,0.0,0.0,96.16,1.92
2022,4,19,0,0.0,0.0,96.12,1.47
2022,4,19,1,0.0,0.0,96.06,1.39
2022,4,19,2,0.0,0.0,96.02,1.89
2022,4,19,3,0.0,0.0,95.99,2.61
2022,4,19,4,0.0,0.0,95.97,3.22
2022,4,19,5,12.25,0.0,95.96,3.55
2022,4,19,6,97.77,0.0,95.96,3.51
2022,4,19,7,253.34,0.0,95.96,2.61
2022,4,19,8,389.32,0.01,95.97,3.24
2022,4,19,9,530.34,0.02,95.96,4.42
2022,4,19,10,621.14,0.02,95.95,4.58
2022,4,19,11,670.39,0.0,95.92,4.95
2022,4,19,12,689.36,0.0,95.87,5.74
2022,4,19,13,571.68,0.0,95.82,6.71
2022,4,19,14,551.06,0.0,95.77,7.6
2022,4,19,15,427.3,0.0,95.75,8.3
2022,4,19,16,266.85,0.0,95.76,8.71
2022,4,19,17,160.49,0.0,95.82,8.78
2022,4,19,18,43.41,0.0,95.91,8.67
2022,4,19,19,0.0,0.0,96.03,8.7
2022,4,19,20,0.0,0.0,96.13,7.95
2022,4,19,21,0.0,0.0,96.18,7.02
2022,4,19,22,0.0,0.0,96.19,6.49
2022,4,19,23,0.0,0.0,96.2,6.15
2022,4,20,0,0.0,0.0,96.19,6.04
2022,4,20,1,0.0,0.0,96.18,6.12
2022,4,20,2,0.0,0.0,96.18,6.25
2022,4,20,3,0.0,0.0,96.18,6.34
2022,4,20,4,0.0,0.0,96.19,6.36
2022,4,20,5,15.58,0.0,96.19,6.26
2022,4,20,6,140.5,0.0,96.19,5.49
2022,4,20,7,317.47,0.0,96.19,5.41
2022,4,20,8,490.12,0.0,96.19,5.94
2022,4,20,9,645.69,0.0,96.17,5.93
2022,4,20,10,767.59,0.0,96.13,5.94
2022,4,20,11,827.91,0.0,96.08,5.92
2022,4,20,12,857.3,0.0,96.03,5.73
2022,4,20,13,817.39,0.0,95.98,5.34
2022,4,20,14,728.69,0.0,95.93,4.9
2022,4,20,15,597.25,0.0,95.89,4.58
2022,4,20,16,430.88,0.0,95.86,4.57
2022,4,20,17,240.05,0.0,95.85,4.66
2022,4,20,18,73.16,0.0,95.85,5.06
2022,4,20,19,0.0,0.0,95.88,6.17
2022,4,20,20,0.0,0.0,95.92,7.18
2022,4,20,21,0.0,0.0,95.94,7.72
2022,4,20,22,0.0,0.0,95.93,7.73
2022,4,20,23,0.0,0.0,95.91,7.54
2022,4,21,0,0.0,0.0,95.87,7.11
2022,4,21,1,0.0,0.0,95.85,6.63
2022,4,21,2,0.0,0.0,95.82,6.14
2022,4,21,3,0.0,0.0,95.81,5.58
2022,4,21,4,0.0,0.0,95.79,4.97
2022,4,21,5,13.62,0.0,95.78,4.54
2022,4,21,6,108.58,0.0,95.78,4.21
2022,4,21,7,272.62,0.0,95.77,4.77
2022,4,21,8,438.68,0.0,95.76,4.72
2022,4,21,9,588.8,0.0,95.74,4.27
2022,4,21,10,722.56,0.0,95.71,4.08
2022,4,21,11,762.78,0.0,95.68,4.13
2022,4,21,12,734.18,0.01,95.63,4.32
2022,4,21,13,641.62,0.01,95.59,4.57
2022,4,21,14,508.4,0.01,95.54,4.86
2022,4,21,15,371.04,0.01,95.49,5.27
2022,4,21,16,245.12,0.0,95.47,5.8
2022,4,21,17,157.02,0.0,95.47,6.35
2022,4,21,18,60.48,0.0,95.47,7.17
2022,4,21,19,0.0,0.0,95.49,8.55
2022,4,21,20,0.0,0.0,95.49,8.99
2022,4,21,21,0.0,0.0,95.47,8.89
2022,4,21,22,0.0,0.0,95.43,8.77
2022,4,21,23,0.0,0.0,95.37,8.7
2022,4,22,0,0.0,0.0,95.32,8.29
2022,4,22,1,0.0,0.0,95.26,8.17
2022,4,22,2,0.0,0.0,95.2,8.11
2022,4,22,3,0.0,0.0,95.16,7.75
2022,4,22,4,0.0,0.0,95.11,7.72
2022,4,22,5,17.32,0.0,95.08,7.32
2022,4,22,6,127.12,0.0,95.05,7.28
2022,4,22,7,278.36,0.0,95.03,7.56
2022,4,22,8,435.07,0.0,94.99,8.19
2022,4,22,9,571.22,0.0,94.97,8.73
2022,4,22,10,612.31,0.0,94.94,8.63
2022,4,22,11,725.24,0.0,94.91,8.3
2022,4,22,12,748.22,0.0,94.89,7.88
2022,4,22,13,697.37,0.0,94.88,7.62
2022,4,22,14,604.59,0.0,94.87,7.62
2022,4,22,15,462.41,0.0,94.88,7.78
2022,4,22,16,309.27,0.0,94.9,8.0
2022,4,22,17,163.79,0.0,94.95,8.03
2022,4,22,18,52.28,0.0,95.0,7.78
2022,4,22,19,0.0,0.0,95.07,7.79
2022,4,22,20,0.0,0.0,95.13,7.63
2022,4,22,21,0.0,0.0,95.16,7.28
2022,4,22,22,0.0,0.0,95.18,7.33
2022,4,22,23,0.0,0.0,95.21,7.3
2022,4,23,0,0.0,0.0,95.21,7.2
2022,4,23,1,0.0,0.0,95.2,6.97
2022,4,23,2,0.0,0.0,95.21,7.17
2022,4,23,3,0.0,0.0,95.22,7.07
2022,4,23,4,0.0,0.0,95.23,6.75
2022,4,23,5,15.28,0.0,95.25,6.64
2022,4,23,6,22.96,0.0,95.26,6.97
2022,4,23,7,68.05,0.0,95.25,7.83
2022,4,23,8,120.53,0.0,95.24,8.4
2022,4,23,9,174.49,0.0,95.2,8.53
2022,4,23,10,280.58,0.0,95.17,8.51
2022,4,23,11,314.7,0.0,95.14,8.31
2022,4,23,12,324.52,0.0,95.11,7.99
2022,4,23,13,417.08,0.0,95.1,7.62
2022,4,23,14,332.97,0.0,95.08,7.36
2022,4,23,15,273.22,0.0,95.04,7.41
2022,4,23,16,198.41,0.0,95.01,7.59
2022,4,23,17,122.6,0.0,94.98,7.64
2022,4,23,18,43.25,0.0,94.94,7.85
2022,4,23,19,0.0,0.0,94.91,8.27
2022,4,23,20,0.0,0.0,94.9,8.41
2022,4,23,21,0.0,0.0,94.86,8.34
2022,4,23,22,0.0,0.01,94.81,8.32
2022,4,23,23,0.0,0.03,94.73,8.13
2022,4,24,0,0.0,0.05,94.64,7.57
2022,4,24,1,0.0,0.16,94.57,7.27
2022,4,24,2,0.0,0.39,94.52,6.83
2022,4,24,3,0.0,0.83,94.48,6.76
2022,4,24,4,0.0,1.17,94.45,5.86
2022,4,24,5,12.05,1.26,94.45,4.96
2022,4,24,6,33.82,1.0,94.48,3.49
2022,4,24,7,90.2,0.49,94.52,1.81
2022,4,24,8,205.8,0.19,94.56,1.85
2022,4,24,9,318.75,0.15,94.61,5.59
2022,4,24,10,516.05,0.13,94.68,8.71
2022,4,24,11,386.47,0.09,94.75,9.74
2022,4,24,12,437.26,0.06,94.8,9.36
2022,4,24,13,287.89,0.06,94.83,8.59
2022,4,24,14,222.91,0.1,94.83,8.07
2022,4,24,15,163.77,0.13,94.84,7.6
2022,4,24,16,110.93,0.11,94.86,6.69
2022,4,24,17,58.07,0.16,94.89,5.63
2022,4,24,18,14.9,0.24,94.93,5.1
2022,4,24,19,0.0,0.25,94.97,5.01
2022,4,24,20,0.0,0.18,95.03,5.14
2022,4,24,21,0.0,0.12,95.05,5.17
2022,4,24,22,0.0,0.08,95.09,5.84
2022,4,24,23,0.0,0.05,95.11,6.26
2022,4,25,0,0.0,0.03,95.15,6.1
2022,4,25,1,0.0,0.03,95.17,5.84
2022,4,25,2,0.0,0.02,95.21,5.56
2022,4,25,3,0.0,0.02,95.26,5.47
2022,4,25,4,0.0,0.02,95.31,5.55
2022,4,25,5,12.61,0.02,95.39,5.35
2022,4,25,6,60.44,0.02,95.46,4.81
2022,4,25,7,162.5,0.01,95.54,4.36
2022,4,25,8,277.4,0.04,95.59,3.91
2022,4,25,9,367.62,0.05,95.64,3.23
2022,4,25,10,433.83,0.05,95.67,2.97
2022,4,25,11,475.48,0.06,95.69,2.89
2022,4,25,12,557.55,0.06,95.7,2.75
2022,4,25,13,519.66,0.04,95.7,2.49
2022,4,25,14,489.27,0.04,95.71,2.2
2022,4,25,15,309.48,0.03,95.73,1.93
2022,4,25,16,218.9,0.01,95.76,1.73
2022,4,25,17,117.16,0.01,95.8,1.61
2022,4,25,18,32.3,0.01,95.83,1.83
2022,4,25,19,0.0,0.01,95.88,2.48
2022,4,25,20,0.0,0.01,95.93,3.33
2022,4,25,21,0.0,0.01,95.95,4.19
2022,4,25,22,0.0,0.01,95.97,4.76
2022,4,25,23,0.0,0.03,95.96,4.99
2022,4,26,0,0.0,0.1,95.94,5.21
2022,4,26,1,0.0,0.27,95.92,5.15
2022,4,26,2,0.0,0.55,95.9,4.81
2022,4,26,3,0.0,0.85,95.89,4.66
2022,4,26,4,0.0,1.09,95.88,4.67
2022,4,26,5,13.71,1.16,95.89,4.57
2022,4,26,6,45.88,1.05,95.91,4.01
2022,4,26,7,104.38,0.82,95.94,3.64
2022,4,26,8,181.26,0.65,95.97,3.38
2022,4,26,9,214.45,0.64,96.01,3.59
2022,4,26,10,162.14,0.57,96.05,4.16
2022,4,26,11,129.58,0.49,96.07,4.91
2022,4,26,12,377.33,0.37,96.1,5.73
2022,4,26,13,401.49,0.19,96.13,6.03
2022,4,26,14,286.76,0.09,96.15,5.99
2022,4,26,15,234.95,0.07,96.16,5.71
2022,4,26,16,194.23,0.03,96.18,5.39
2022,4,26,17,91.46,0.01,96.21,4.82
2022,4,26,18,45.07,0.0,96.25,4.39
2022,4,26,19,0.0,0.0,96.3,4.33
2022,4,26,20,0.0,0.0,96.37,4.12
2022,4,26,21,0.0,0.0,96.42,4.07
2022,4,26,22,0.0,0.01,96.45,4.03
2022,4,26,23,0.0,0.03,96.48,4.01
2022,4,27,0,0.0,0.09,96.49,3.94
2022,4,27,1,0.0,0.14,96.49,3.75
2022,4,27,2,0.0,0.14,96.53,3.36
2022,4,27,3,0.0,0.15,96.58,2.93
2022,4,27,4,0.0,0.15,96.64,2.47
2022,4,27,5,17.54,0.13,96.7,1.94
2022,4,27,6,68.34,0.1,96.76,1.64
2022,4,27,7,150.78,0.06,96.81,1.89
2022,4,27,8,232.59,0.1,96.85,2.46
2022,4,27,9,269.78,0.35,96.87,3.12
2022,4,27,10,364.55,0.25,96.9,3.77
2022,4,27,11,454.27,0.23,96.91,4.31
2022,4,27,12,440.16,0.22,96.93,4.77
2022,4,27,13,442.12,0.16,96.94,5.02
2022,4,27,14,370.77,0.11,96.94,5.08
2022,4,27,15,390.41,0.05,96.95,5.04
2022,4,27,16,303.98,0.02,96.97,4.9
2022,4,27,17,173.14,0.0,97.0,4.62
2022,4,27,18,62.61,0.0,97.04,4.28
2022,4,27,19,6.98,0.0,97.09,4.37
2022,4,27,20,0.0,0.0,97.14,4.56
2022,4,27,21,0.0,0.0,97.17,4.71
2022,4,27,22,0.0,0.0,97.18,4.88
2022,4,27,23,0.0,0.0,97.19,5.03
2022,4,28,0,0.0,0.0,97.2,5.03
2022,4,28,1,0.0,0.0,97.2,4.96
2022,4,28,2,0.0,0.0,97.22,4.95
2022,4,28,3,0.0,0.0,97.25,5.03
2022,4,28,4,0.0,0.0,97.27,5.03
2022,4,28,5,29.36,0.0,97.3,4.97
2022,4,28,6,164.42,0.0,97.33,4.43
2022,4,28,7,334.95,0.0,97.36,3.19
2022,4,28,8,506.27,0.0,97.38,4.15
2022,4,28,9,651.09,0.0,97.4,4.69
2022,4,28,10,743.7,0.0,97.41,4.55
2022,4,28,11,630.27,0.0,97.41,4.14
2022,4,28,12,692.73,0.0,97.41,3.78
2022,4,28,13,770.88,0.0,97.38,3.51
2022,4,28,14,690.3,0.0,97.34,3.33
2022,4,28,15,577.89,0.0,97.31,3.22
2022,4,28,16,414.32,0.0,97.3,3.16
2022,4,28,17,245.14,0.0,97.31,3.07
2022,4,28,18,85.91,0.0,97.35,2.96
2022,4,28,19,6.93,0.0,97.39,2.91
2022,4,28,20,0.0,0.0,97.45,2.8
2022,4,28,21,0.0,0.0,97.46,2.63
2022,4,28,22,0.0,0.0,97.46,2.59
2022,4,28,23,0.0,0.0,97.44,2.75
2022,4,29,0,0.0,0.0,97.42,2.93
2022,4,29,1,0.0,0.0,97.39,2.99
2022,4,29,2,0.0,0.0,97.37,2.96
2022,4,29,3,0.0,0.0,97.37,2.91
2022,4,29,4,0.0,0.0,97.35,3.01
2022,4,29,5,30.23,0.0,97.36,3.28
2022,4,29,6,162.23,0.0,97.38,3.44
2022,4,29,7,321.95,0.0,97.4,2.88
2022,4,29,8,476.61,0.0,97.39,3.63
2022,4,29,9,609.6,0.0,97.36,4.77
2022,4,29,10,724.77,0.0,97.31,4.95
2022,4,29,11,697.57,0.0,97.27,4.67
2022,4,29,12,663.16,0.0,97.22,4.33
2022,4,29,13,672.65,0.0,97.17,4.15
2022,4,29,14,563.46,0.0,97.11,4.16
2022,4,29,15,433.76,0.0,97.07,4.28
2022,4,29,16,319.92,0.0,97.02,4.32
2022,4,29,17,182.99,0.0,96.99,4.19
2022,4,29,18,59.74,0.0,96.98,4.23
2022,4,29,19,6.96,0.0,96.97,4.48
2022,4,29,20,0.0,0.0,96.99,4.78
2022,4,29,21,0.0,0.0,96.97,5.01
2022,4,29,22,0.0,0.0,96.96,5.2
2022,4,29,23,0.0,0.0,96.94,5.46
2022,4,30,0,0.0,0.0,96.9,5.68
2022,4,30,1,0.0,0.0,96.85,5.75
2022,4,30,2,0.0,0.0,96.82,5.55
2022,4,30,3,0.0,0.0,96.79,5.2
2022,4,30,4,0.0,0.0,96.77,4.73
2022,4,30,5,20.91,0.0,96.77,4.1
2022,4,30,6,75.25,0.0,96.79,3.06
2022,4,30,7,177.44,0.0,96.82,1.76
2022,4,30,8,274.9,0.0,96.84,1.88
2022,4,30,9,331.8,0.01,96.83,2.12
2022,4,30,10,350.83,0.01,96.81,2.12
2022,4,30,11,331.38,0.02,96.79,2.2
2022,4,30,12,372.24,0.03,96.77,2.21
2022,4,30,13,359.91,0.04,96.75,2.09
2022,4,30,14,258.12,0.07,96.73,1.91
2022,4,30,15,215.26,0.1,96.71,1.82
2022,4,30,16,135.16,0.08,96.69,1.68
2022,4,30,17,87.95,0.06,96.68,1.67
2022,4,30,18,33.44,0.02,96.69,2.48
2022,4,30,19,6.32,0.0,96.72,4.05
2022,4,30,20,0.0,0.01,96.76,5.26
2022,4,30,21,0.0,0.01,96.77,5.63
2022,4,30,22,0.0,0.02,96.77,5.42
2022,4,30,23,0.0,0.03,96.76,4.84
2022,5,1,0,0.0,0.04,96.74,4.15
2022,5,1,1,0.0,0.05,96.7,3.6
2022,5,1,2,0.0,0.05,96.69,3.13
2022,5,1,3,0.0,0.05,96.68,2.78
2022,5,1,4,0.0,0.04,96.68,2.54
2022,5,1,5,21.04,0.02,96.71,2.36
2022,5,1,6,70.3,0.01,96.73,2.26
2022,5,1,7,123.67,0.01,96.74,2.11
2022,5,1,8,209.78,0.05,96.75,1.92
2022,5,1,9,276.12,0.08,96.74,2.65
2022,5,1,10,295.75,0.08,96.72,3.12
2022,5,1,11,445.62,0.1,96.7,3.41
2022,5,1,12,433.8,0.08,96.68,3.65
2022,5,1,13,400.55,0.08,96.66,3.93
2022,5,1,14,310.11,0.05,96.62,4.19
2022,5,1,15,243.7,0.04,96.59,4.34
2022,5,1,16,204.62,0.04,96.57,4.32
2022,5,1,17,125.98,0.03,96.56,3.98
2022,5,1,18,51.48,0.03,96.57,3.45
2022,5,1,19,6.31,0.03,96.6,3.21
2022,5,1,20,0.0,0.02,96.63,2.89
2022,5,1,21,0.0,0.01,96.62,2.49
2022,5,1,22,0.0,0.0,96.6,2.31
2022,5,1,23,0.0,0.0,96.58,2.36
